Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1996","1996","kg","3.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1997","1997","kg","2.74","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1998","1998","kg","5.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1999","1999","kg","6.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2000","2000","kg","4.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2001","2001","kg","6.58","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2002","2002","kg","7.12","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2003","2003","kg","8.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2004","2004","kg","8.77","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2005","2005","kg","9.18","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2006","2006","kg","11.98","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2007","2007","kg","12.2","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2008","2008","kg","10.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2009","2009","kg","11.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","11.12","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2011","2011","kg","11.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2012","2012","kg","11.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","10.88","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1961","1961","kg","1.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1962","1962","kg","0.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1963","1963","kg","0.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1964","1964","kg","0.13","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1965","1965","kg","0.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1966","1966","kg","0.13","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1967","1967","kg","0.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1968","1968","kg","0.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1969","1969","kg","0.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1970","1970","kg","0.02","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1971","1971","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1972","1972","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1973","1973","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1974","1974","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1975","1975","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1976","1976","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1977","1977","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1978","1978","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1979","1979","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1980","1980","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1981","1981","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1982","1982","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1983","1983","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1984","1984","kg","0.02","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1985","1985","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1986","1986","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1987","1987","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1988","1988","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1989","1989","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1990","1990","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1991","1991","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1992","1992","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1993","1993","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1994","1994","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1995","1995","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1996","1996","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1997","1997","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1998","1998","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1999","1999","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2000","2000","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2001","2001","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2002","2002","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2003","2003","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2004","2004","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2005","2005","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2006","2006","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2007","2007","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2008","2008","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2009","2009","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2011","2011","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2012","2012","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1961","1961","kg","1.58","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1962","1962","kg","1.55","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1963","1963","kg","1.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1964","1964","kg","1.51","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1965","1965","kg","1.67","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1966","1966","kg","1.62","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1967","1967","kg","1.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1968","1968","kg","1.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1969","1969","kg","1.58","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1970","1970","kg","1.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1971","1971","kg","1.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1972","1972","kg","1.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1973","1973","kg","1.65","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1974","1974","kg","1.72","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1975","1975","kg","1.77","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1976","1976","kg","1.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1977","1977","kg","2.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1978","1978","kg","2.17","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1979","1979","kg","2.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1980","1980","kg","2.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1981","1981","kg","2.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1982","1982","kg","2.58","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1983","1983","kg","2.64","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1984","1984","kg","3.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1985","1985","kg","3.3","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1986","1986","kg","2.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1987","1987","kg","2.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1988","1988","kg","2.93","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1989","1989","kg","3.11","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1990","1990","kg","3.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1991","1991","kg","2.84","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1992","1992","kg","2.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1993","1993","kg","2.67","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1994","1994","kg","2.66","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1995","1995","kg","2.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1996","1996","kg","3.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1997","1997","kg","3.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1998","1998","kg","3.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1999","1999","kg","2.82","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2000","2000","kg","2.93","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2001","2001","kg","3.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2002","2002","kg","3.61","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2003","2003","kg","3.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2004","2004","kg","3.87","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2005","2005","kg","4.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2006","2006","kg","4.87","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2007","2007","kg","5.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2008","2008","kg","6.44","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2009","2009","kg","6.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2010","2010","kg","6.74","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2011","2011","kg","7.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2012","2012","kg","8.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","2013","2013","kg","8.89","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1961","1961","kg","4.94","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1962","1962","kg","6.22","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1963","1963","kg","6.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1964","1964","kg","6.84","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1965","1965","kg","5.98","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1966","1966","kg","8.22","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","028","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","S2733","Pigmeat","1967","1967","kg","5.99","E","Estimated value"
