Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1976","1976","kg","4.94","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1977","1977","kg","4.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1978","1978","kg","5.18","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1979","1979","kg","5.28","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1980","1980","kg","5.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1981","1981","kg","5.18","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1982","1982","kg","5.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1983","1983","kg","5.43","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1984","1984","kg","5.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1985","1985","kg","5.52","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1986","1986","kg","4.88","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1987","1987","kg","5.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1988","1988","kg","6.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1989","1989","kg","6.2","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1990","1990","kg","6.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1991","1991","kg","11.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1992","1992","kg","11.48","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1993","1993","kg","8.93","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1994","1994","kg","9.7","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1995","1995","kg","10.28","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1996","1996","kg","11.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1997","1997","kg","10.8","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1998","1998","kg","10.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1999","1999","kg","11.09","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2000","2000","kg","11.35","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2001","2001","kg","11.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2002","2002","kg","12.97","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2003","2003","kg","13.89","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2004","2004","kg","14.82","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2005","2005","kg","15.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2006","2006","kg","18.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2007","2007","kg","18.36","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2008","2008","kg","20.22","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2009","2009","kg","19.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","21.38","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2011","2011","kg","21.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2012","2012","kg","22.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","22.5","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1961","1961","kg","4.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1962","1962","kg","3.3","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1963","1963","kg","2.36","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1964","1964","kg","2.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1965","1965","kg","2.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1966","1966","kg","2.3","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1967","1967","kg","2.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1968","1968","kg","2.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1969","1969","kg","2.38","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1970","1970","kg","2.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1971","1971","kg","2.51","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1972","1972","kg","2.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1973","1973","kg","2.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1974","1974","kg","2.94","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1975","1975","kg","2.8","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1976","1976","kg","3.02","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1977","1977","kg","3.74","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1978","1978","kg","3.13","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1979","1979","kg","2.99","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1980","1980","kg","3.16","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1981","1981","kg","3.3","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1982","1982","kg","3.37","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1983","1983","kg","4.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1984","1984","kg","3.09","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1985","1985","kg","3.86","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1986","1986","kg","4.11","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1987","1987","kg","3.72","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1988","1988","kg","3.8","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1989","1989","kg","3.44","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1990","1990","kg","3.81","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1991","1991","kg","4.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1992","1992","kg","4.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1993","1993","kg","4.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1994","1994","kg","4.35","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1995","1995","kg","4.55","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1996","1996","kg","4.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1997","1997","kg","3.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1998","1998","kg","4.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1999","1999","kg","4.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2000","2000","kg","4.56","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2001","2001","kg","3.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2002","2002","kg","4.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2003","2003","kg","5.11","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2004","2004","kg","6.48","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2005","2005","kg","6.46","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2006","2006","kg","5.65","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2007","2007","kg","5.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2008","2008","kg","5.33","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2009","2009","kg","5.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2010","2010","kg","4.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2011","2011","kg","4.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2012","2012","kg","5.76","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","2013","2013","kg","5.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1961","1961","kg","3.31","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1962","1962","kg","3.59","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","024","Angola","645","Food supply quantity (kg/capita/yr)","S2731","Bovine Meat","1963","1963","kg","3.69","E","Estimated value"
