Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1976","1976","kg","10.66","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1977","1977","kg","10.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1978","1978","kg","10.7","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1979","1979","kg","10.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1980","1980","kg","11.07","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1981","1981","kg","11.76","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1982","1982","kg","12.21","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1983","1983","kg","11.8","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1984","1984","kg","11.28","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1985","1985","kg","10.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1986","1986","kg","9.47","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1987","1987","kg","10.28","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1988","1988","kg","10.97","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1989","1989","kg","11.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1990","1990","kg","11.51","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1991","1991","kg","10.89","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1992","1992","kg","9.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1993","1993","kg","8.67","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1994","1994","kg","8.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1995","1995","kg","7.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1996","1996","kg","7.86","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1997","1997","kg","8.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1998","1998","kg","8.93","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1999","1999","kg","9.61","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2000","2000","kg","8.24","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2001","2001","kg","6.84","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2002","2002","kg","5.35","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2003","2003","kg","5.26","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2004","2004","kg","5.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2005","2005","kg","5.37","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2006","2006","kg","4.66","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2007","2007","kg","3.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2008","2008","kg","4.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2009","2009","kg","4.96","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","5.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2011","2011","kg","5.51","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2012","2012","kg","5.2","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","004","Afghanistan","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","4.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1961","1961","kg","7.79","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1962","1962","kg","7.62","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1963","1963","kg","7.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1964","1964","kg","6.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1965","1965","kg","6.72","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1966","1966","kg","6.65","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1967","1967","kg","8.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1968","1968","kg","6.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1969","1969","kg","5.8","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1970","1970","kg","5.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1971","1971","kg","5.34","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1972","1972","kg","4.96","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1973","1973","kg","4.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1974","1974","kg","4.82","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1975","1975","kg","4.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1976","1976","kg","4.79","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1977","1977","kg","4.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1978","1978","kg","4.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1979","1979","kg","4.72","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1980","1980","kg","4.61","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1981","1981","kg","4.5","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1982","1982","kg","4.16","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1983","1983","kg","3.89","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1984","1984","kg","3.3","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1985","1985","kg","3.18","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1986","1986","kg","2.85","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1987","1987","kg","2.95","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1988","1988","kg","3.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1989","1989","kg","3.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1990","1990","kg","3.48","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1991","1991","kg","3.61","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1992","1992","kg","4.29","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1993","1993","kg","4.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1994","1994","kg","5.47","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1995","1995","kg","5.45","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1996","1996","kg","5.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1997","1997","kg","4.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1998","1998","kg","5.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1999","1999","kg","5.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2000","2000","kg","5.99","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2001","2001","kg","5.93","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2002","2002","kg","6.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2003","2003","kg","6.13","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2004","2004","kg","6.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2005","2005","kg","6.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2006","2006","kg","6.87","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2007","2007","kg","8.41","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2008","2008","kg","9.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2009","2009","kg","10.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2010","2010","kg","12.11","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2011","2011","kg","12.9","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2012","2012","kg","15.25","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","008","Albania","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2013","2013","kg","15.32","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1961","1961","kg","3.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1962","1962","kg","3.25","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1963","1963","kg","2.86","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1964","1964","kg","3.06","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1965","1965","kg","3.15","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1966","1966","kg","2.92","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1967","1967","kg","2.76","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1968","1968","kg","3.23","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1969","1969","kg","3.26","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1970","1970","kg","3.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1971","1971","kg","3.4","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1972","1972","kg","3.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1973","1973","kg","3.48","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1974","1974","kg","3.27","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1975","1975","kg","3.26","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1976","1976","kg","3.39","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1977","1977","kg","3.47","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1978","1978","kg","3.52","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1979","1979","kg","3.81","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1980","1980","kg","3.88","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1981","1981","kg","3.91","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1982","1982","kg","4.57","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1983","1983","kg","4.46","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1984","1984","kg","4.63","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1985","1985","kg","4.34","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1986","1986","kg","4.32","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1987","1987","kg","4.79","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1988","1988","kg","4.78","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1989","1989","kg","5.37","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1990","1990","kg","5.66","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1991","1991","kg","5.71","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1992","1992","kg","5.98","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1993","1993","kg","6.31","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1994","1994","kg","6.19","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1995","1995","kg","6.16","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1996","1996","kg","6.42","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1997","1997","kg","5.9","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1998","1998","kg","5.91","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","1999","1999","kg","5.72","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2000","2000","kg","5.75","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2001","2001","kg","5.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2002","2002","kg","5.52","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2003","2003","kg","5.47","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2004","2004","kg","5.86","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2005","2005","kg","6.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2006","2006","kg","6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2007","2007","kg","5.96","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2008","2008","kg","5.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","012","Algeria","645","Food supply quantity (kg/capita/yr)","S2732","Mutton & Goat Meat","2009","2009","kg","5.83","E","Estimated value"
